text,label
cista ubohost bojite,1
citali najnovsi status prezidentky myslim,0
Dakujeme pozdrav,0
boj hlaveniekedy pochybujem rozmyslate hovorite,1
uplne nekompetentny svojom odbore,1
myslim pani remisova rozumovo podoba matelka obaja divny,1
nehanbis davat statusy,1
perfektna organizacia,0
osoba spravnom miesteLudia nesklame nespracovavaju poriadok cirkviAko vlada prezidentNie zodpovedny nikoho uplnu podporuAle muz bojoval minulosti,0
zastavme premyslajme,0
vyjadril rozpade vlady radicovej matovicom vlady nepojde neverim zapredanec,1
pan premier vobec presvedcena,0
mentalne poruchy,1
chory clovek more naozaj kkt,1
matovic chod riti,1
uspechy hovoria,0
vyretusovali dvoch,0
nevie podporit skolky,0
korupciu jednej vlady vystriedala korupcia druhej,1
negativne komentuju stav idioti,1
super drzim palce zdravim,0
chceli hlasaci,0
krasna,0
Hladko stalo kompletnym krytom,0
pravdu,0
cudujete hra sliepky nevidia pretlacaju nepadol hubu,1
hranici vlastizradoukto schvalil vstup cudzich vojsk uzemie,1
pan premier drzime palce primitivov iq spisskej borovicky nevsimajte,0
dakujem vlade vsetkym zdravotnikom,0
jebeme,1
boja blokuju vsecko,0
riadene zvonku myslim zahranicia,0
skoda nerozumies tutmak,1
rusko,0
inaci kokot samozvany odbornik narcis,1
orave dobre,0
Hovoria,0
dostatok cloveka Armado zdravotnickom personali urobte dni ciastocne kontrolu hraniciach,0
daj pozor nenarastol nos pinocchiovi klamal,1
rob picu davaj smajlikov,1
ministerka r veci zbytocne svojom poste slaba kambodzsky caj zaplavach,1
ubohe,1
pomozte zbavit vlady,0
stat nechce pomoct,0
idiot keby ludi nezahnal uzkych,1
velmi zelam cele vyslo napovrch povedal padla cela vlada koniec,0
fuuj,1
nekupis priamo vyrobcu hovadoza kolko korejcov kupuje firmaci dilinotime,1
cistu pravdu,0
chytili ruk posrali jedine zostalo velkohuby slub ukazu prstom skonci mrezami,1
nepatrite vlady psychiatriu,1
neni chvalit samochvala hovno stala,1
jedine rovnakym iq hupaceho kona dole muru,1
magor roka,1
hlupaci,1
nasmiala skonceni cirkusu nedostanu cent,1
zlo vyplodom demonov zlych duchov,1
keby kokt kvitol rozkvitnuty jak anglicky travnik,1
drzim vamnam palce,0
najlepsie dobre spolocny stat ceskoslovensko,0
boze niektori ludia zaslepeni,1
zrusit testovanie da urobit komplet lockdown minna dni,0
trulo,1
teraz zabil aspon premyslaj IDIOT,1
skusenosti nezaplatenie,0
drzime palce,0
vyznam plastova picovina,1
netreba fajcit sofera pocas jazdy mafos uchyl chuj,1
vedci vedia konope lepsie chlast robite trestate konope,1
kulturny zazitok nahnat narod hrozbou perzekucii zamestnani pocasia hodinu cisty rozum kolko zdravych odtial prinesie domov nadchu,1
dakovat dementovi matovicovi ludom,1
nezavrete neoblboval narod,1
nepocuvas odbornikov hlupak,1
posledny kriziak bojuje hlavne proti rodovej rovnosti,1
dal sampanske,0
zbabelci,1
krajinu ludi zneuzivaju kseft spinavych penazi,1
velmi odhodlany pracovity,0
Preklad ludi Preklad,0
nepocuvas odbornikov hlupak,1
konecne zrusit rozsievate rozhodnutiami obmedzeniami strach,0
svetlo vsetkychja viem svetlo usmejem ocka zaziaria hviezdicky svetlo vykukne srdcaz izbicky netreba kluc dveri staci nadej,0
prosim,0
kazajku prec fb politici male deti,1
skvely zmysel harmoniu,0
saso,1
huby ritto pekna zberbatoto ovce volia,1
rezorte spravodlivosti zacina riadne smrdiet,1
mnichovskej dohody poucili zase robime rovnake chyby najlepsi priatelia,0
chuju bozi mlyn uzani pekle nechcu hovado,1
drzim palce,0
tesiiiim,0
prilis pohlavie,0
pan premier podte ulic vse dakujem,0
troska jebe hlavu,1
klaune hacikaTeraz nedostal teraz nedostal neberiem neberies nechapes,0
fico frajer uznat,0
chod madarska koko zradca vlastizradca,1
vytrhne biedy,0
vyjadril zmysle,0
prispevky vzdy potesia,0
silatak dala kupit kabelku povie nehanbiteze huba nebolela chvili,1
niejaky laska vzdy zlo,0
dakujem vsetkych srdc sledujem Sydney vsetkym dobrym Slovensku uzasni,0
plosne testovanie najlepsie riesenie najmensich skodach najlepsi ucinok pokazit neucastou testovaniach nepokazme nepocuvajte hejterov tyzden testovani ludi slobodu strachu nestoji,0
bodaj stalo nechcem vlade takych sasov,1
Dokazal trochu otestovat fajciara,0
google prekladac proti,1
Madarsko hodne sexu,0
priam filozof muz,0
ojebat zdravotnikovnas dal sraciek bastard ides slubit nemozes splnit chliev vydrbany,1
supeeeer kreativec teraz kopa kabel,0
idz pice,1
chod skovat noveho obrneneho auta hanba slovenska,1
seboudrzime palce,0
prispevky vzdy velmi zaujimave,0
poviete isli zavaznu skusku,0
dobry otec lepsie uvedene status komentaroch,0
treba pozriet cas kedy foto jednej min druhej minuta jedna druha,0
hanbit otca blbca,1
nezabudni zajtra sfotit hovno rano vyseres zeby narod ohodnotil zdravi bo vraj farby tvaru hovna da spoznat,1
prispevky velmi inspirativne,0
krasne odrbali,1
nakupil testy vlastne uplne picu verejne napisem,1
Naucili vynutit pipnutost,0
noa tuzivy dokaz,0
igor naozaj myslis niekto okrem oviec hlupych ludi veri,1
dajte liecit trnavy hanbim,1
vieme velmi potesili keby rozbil vladuapretorypete repete nedame oblbnut,1
ukazal robit,0
romom zoberiete socialne davky nepojdu testovat mozne,1
skurvysyn,1
tesim komplimenty komentar obdivovat napodobnovat robime,0
media blabotate,1
ojeby,1
saso pocmarany,1
uplacat zdravotnikov priamom prenose riadne zufali vislo nezmyselne testovanie,1
jednicka,0
posral,1
strasne rada drzte,0
suhlas,0
napisat skutocne chory clovek,1
trapko hnup obycajny,1
uzasne spravy,0
Dakujem srdca celej vlady,0
ludkovia super kriticky vyjadrujete fb sancu povedat plne usta uradom vlady dufam vidime,0
Kosele predavane roku odhadujem,0
mudri Slovensko,0
Dakujeme dobru organizaciu,0
chod pi sebastredny egocentrik ludia problemy nepotrebuju prispevky,1
presne urobimeved negativny naco cele jea velka party negativny hlavu postavit usami odrazat,1
Boh chrani najmenej rokov,0
vodne dela vypustili obcanov,1
idem obchodu,0
rada konecne vratil,0
nemas kus hanby,1
uhol pohladu zamyslenie paralela staru ludovu mudrost,0
keby romovia matovic hnije nekde bazinach,1
padaju dnonepomahajte imto samovrazd plnych psychiatriito nedasdilinko,1
pocet testovanych tychto okresoch,0
NAOZAJ DOST GENO NEOHRABANE PAKUJ,1
pan premier sam mafia zlodej krici chytte zlodejatieto vyhrazky hnusne,1
obetavy clovek pricinili zdarny priebeh,0
ides slubit nemozes splnit chliev vydrbany,1
najprv otestuju nariadia povinnu vakcinaciu,0
uvidime,0
treba chranit ane gratulovat chranime kosice,0
hrdinovia obyvatelia statu,0
luto,0
pekny odrb,1
lepsie urobili keby robili rodinu,0
rokov robil rendezi vypravcu,0
Obycajni ludia nepisu,0
super,0
klamar,1
rakusania inspiruju zacinaju pilotne testovanie,0
prezumcia neviny primitiv pozor buduce nestal trestnym senatom,1
dokazeme,0
znovu ziskat,0
velmi pekne gesto,0
zas naklada riti psychos ludia nazor krajine neskrtnes vzdy sasa hulica,1
dutej,1
zaroven nestranny pozorovatel chcela povedat apelovali aspon europsku uniu prijala rovnake podmienky boji proti korone testovanie vyjde zachytime velke mnozstvo roznasacov zastave sirenie choroby hranice ostanu otvorene,0
hej vedia fico prasiatko aspon vie riadit statny aparat,1
vedia,0
vlada snov matovic psychicky labilny,1
prekliata spina prekliata rokov jediny hoax,1
nasrat,1
klobuk dole fanusik nemalo chybu,0
Isiel aspon prace,0
poho vacsina slovenska teraz funguje isto,0
netrep hluposti,1
kolarom spokojny cesku primula padol pohode,0
druha najlakomejsia vlada rumunoch,1
same opatrenia obmedzenia,0
keby nebol meter,0
dakujeme super organizacia,0
fraska fuuuuj,1
ludia ludia,0
bohuzial administracia,0
spil obraz bozi,1
nemaju plan dostaneme velmi malo eu vobec nica padom hospodarstvo padne domcek karat zlozeny mnozstva odvetvi konecfirma firmou predavat podcenu zahranicnym investoromslovak dne zvysok zotroci,0
chuj kamarat,1
Dakujem prilezitost testovany zadarmo,0
karma zdarma,0
Spravny,0
prispevky velmi inspirativne,0
demagogia hrubeho zrna,1
najlepsie ist vzdy prikladom,0
nakolko dni,0
zaloba,1
chceme skonceni testovania zverejneny zoznam vsetkych zdravotnikov,0
saso,1
robil matovic keby vypukol cierny mor covid nezvladas vakcine roku uvidis vypukne nechaj prekvapit ludoch daju zaockovat vieme elita omonoho vysie prezidenti premieri babky,1
tahaj,1
protivny neskutocne sprosty,1
jezisikriste vazne myslis fuha,1
nehraj spasitela skor chcel zarobit predrazenych testoch prezidentky vlastnu past milionovy biznis,1
sestra poslala clanok pisu francuzskych dennikoch,0
dobre napisal hnupe,1
vymysleli slovensku lietajuce auto,0
treba sediet doma drzim palce uzdraveniu,0
coskoro dozivotnu karantenu,1
plne suhlasim ockovanim,0
srdca prajem naj naj p premier,0
orava ist naozaj prikladom ludia zomkli,0
kultura pride,0
egocentricke hovadodo poslednej chvile tlacit pilutak strasne nedoveruje ludom krajiny,1
dobre prepina,1
urcite hasici zasluzia,0
Vynikajuce cisla jasny dokaz dobry test dobry,0
drzim paste modlim zvladnete,0
skveli,0
PMagiotee male obce nemame ziadne lekarske mnozstvo Teraz sourceana,0
dobrovolne silu pojdes testovat prides pracu obycajny arogantny clovek chrbtovej kosti,1
skorumpovane vlada zobrala rozpoctu milion dali amici ostatna banda,1
gratulujem vitazke prajem dobre,0
uplatok nezaberie,0
blbi blbsi,1
matovic dusevne chory clovek patris ustavu,1
vazim riti kravskej veci rozbijem celu koaliciuoni nechcu chcemekde problemod socialistov bruselu cotuto vladu dehonestovat problemviem da polozit vedeli zostavit vladu,1
chod dpc kkt,1
boze igor horsi fico tyka prekrucania faktov prisposobovania pravdy,1
super,0
pan premier volila minule posledne volby nesklamte prosim dva krat merajte raz strihajte,0
nahubok laskavy pristup podanie ruky,1
presne aspom jeden clovek hovori pravdu pan matovic hlupi,1
najlepsie chcem sikulienka otec vela,0
daj konecne vysetrit pako,1
stoho jebe chlapecku pekne cislo sraci rovnaky robite debilkov zludi dani zijete picus,1
vzdymudroopatrenia nezakonne nulitne,0
drzim palce potreba pojdem,0
bravo drzim palce supeeer,0
vsetkym ucastnikom nehody skore uzdravenie,0
debilko pochop premorit treba,1
matovica zbalit,1
namiesto saskarne poruchy trpite,1
skoda vyjadrovat mibojujte dobresom sam zivitel rodinyak vypnu neviem budeuver treba platit,1
skvele tricko,0
Zabava dali zbierali fotografie akoby musel pochopit dva dni poriadku,0
suhlasim socialnou politikov vedenim smeru obhajujte zakonne prava slovenskeho naroda dakujem,0
neda robit ludia zvolili volbach strany,0
ludom zle trapnych reci nezmyselnych zskazov matovic polozi dno podniky majetky uvidi dostava ludi dno tlaci obrovskych dlzob chudoby najhorsi premier kedy hambu robi celemu slovensku svete bruseli mysloa dementny dokazuje ego celom narode hamba,1
dedinach uplne pohode ludi rade caka chvilku,0
jebnuty psychopat,1
cisto traaaapny kokot,1
myslienky nezmyselne,1
podaj demisiu,1
vsade citam nedostatok personalu cirkev nemohla zapojit dost mnisok zeru statneho netreba nukat hodinu pisete ludom uzasni mohli prestat vyhrazat karantenou velice mile igore next time treba vziat tlmocnika nesaskovat,1
hajzla,1
prosim odstrante dementov chujov debilov obrazoviek televizie pocitacov mobilov nechceme pozerat potkanov rozdrbali krasne slovensko cavsesko ties isiel spravodlivou cestou dost kotin,1
teraz testovali davate grafy,0
pravnik ovlada pravnicke ukony politik ktoreho vazim smerom sd zachranit slovensko zelam vela zdravia pevne nervy,0
igor,0
mudry nazor,0
povie pravdu naco zomrel zase ojebava ludi,1
kolkych ludi okresoch testovali bardejov,0
neviem vcera potvrdil Covid virus,0
hlupeho premiera snad nemohli zatvorit restauracie ludi zivi platia ucty chcete docielit odpor otras grcanie pocujem meno niecom rozhoduje,1
obedy vyplacali statnych penazi rodicia rady treba pockat dopadne teraz slubovane zmeny nato jedno znacne treba spat,0
nehanbi minister zdravotnictva,1
ihned zavriet spinu,1
nebudem zaoberat kokotinami nevie rozprava zabite niekto,1
urcite dobre dopadne,0
diktator clovek,1
velmi talentovany,0
neprestavat,0
stale zatiahnut rucnu brzdu urobit plosne testovanie najviac zasiahnutych regionoch,0
debilko,1
najjasnejsi najlepsi zvysok Ceskoslovenska percent prospech manipulacie spolocnym statom prichadza proti velkym podpisom,0
dobrovolnost,0
ukazte ludom papiere hlavu,1
nazory uplne irelevantne,1
Nakoniec zistite standardne Slovaky Dakujem,0
kreten pojdu herci ludia nakazia,1
hlupak hlupaka pozna,1
nakakal donej riadne,1
prestante saskovat smiesny sracky prachy neviete treba investovat,1
Dohromady,0
predcasne volby zavriet klietky,1
treba pockat kedy zacnu spievat skorumpovanych plitikoch bossoch hlavnej sk mafie sudruhvi filckovi kalim,1
mrtva tolko sprostych ludi republike,1
dam testovat ajtak viem kokot,1
hanbu robis slovensku,1
netrep hoax celou pandemiou,1
Piste autobusu,0
hanbim celu vladu horsie slovensko stretnut nemohlo,1
arogantna spina,1
elektrosoky pomohlidnes liecbu sokmi pristupuje maximalnou setrnostou sice ide stale limitnu liecbu,1
ubohost ludi hrozna dokazu klesnut ociernili ludi spravili problemy,1
fakt pekne selficko igor y,0
skvely talent tvorenie,0
isty idiot menoval,1
chod dat liecit borisko odkedy corona uzdravovanie pocul,1
polepetko,1
fakt tupec,1
normalne cakam kedy date povolenie odstrel,1
teraz pocuvajte keby hromy,1
Vojaci vojaci socialna,0
slubujem udavacov osobne dostanu hubu stretnem nestihne telefon zodvihnut zakricat,1
uplne nevhodny pracu,1
parada,0
Predseda vlady,0
spravne,0
dakujeme pan premiermy stali rano hod radetiez odporucam podvecer vojaci pustali dopredu mamicky detmi,0
prezidentka prvy krat pouzila logikugratulujem,0
pani rozumne nepocula same slnieckarske kydy,1
odstrante konecne tzvterajsieho skurvho premiera,1
hnusny arogantny podvodnik,1
igor citam citove vylevy snazis hrat niekoho zlesi clovek kyory hodny postu predsedu nemas vystupovanie zaznavat funkciu,1
skurvena saskaren,1
wow fantasticke vysledky odvaznemu stastie praje bojovnik konecne premier vlada skutocne robia plnym nasadenim,0
klamar,1
rob tahni,1
skoda mrhanie prostriedkov vyprodukovanych danovymi poplatnikmi trestuhodny cin pru sprave veci verejnych,0
Predseda vlady skontroluje dokonca dva dni prijmete case ziadate odbornici zdravotnu starostlivost pomohli zaroven zakon umoznuje lekarom potrestat krat vyssie lekarske dokumenty,0
cize ojebal narod ziadna karantena vymyslal cely cas cisla,1
cakame vyjadrenie,0
klarke prajem najlepsie meninkam hlavne vela zdravicka,0
odkopirovat hnusneho,1
chore hovado zmizni picia testy strc hlboko analu,1
chvalit takymto uspechom otras vobec vacsine ludi ostavalo,1
neviem riesite prezidentka davno povedala veru nebojime zivot trasorite boja virusu,1
transparentnost vykrikoval neustale,0
vyborny zmysel estetiku,0
chod liecit,1
saso,1
smeruju basy snad kompetentni dotiahnu konca,1
radsej vydrgat splodit,1
tyzdnom vyhrazal celemu slovensku ides ludi pozatvarat spina,1
matovicty vazne mimona test mozme,1
viete keby hlupost nadnasala lieta jak jedna holubicka cely krdel holubic,1
lekari doktory beste zaropte nebute hlupi idu vianoce love,1
debilny premiertreba dat statusik,1
postavit ludi stiahnut idiota blazniveho dole,1
zdochni skurveny fasista,1
kokota nezabudneme nikdy igorko,1
chory clovek,1
klobuk dolu ministrom chlap srdcom,0
trepete hluposti,1
kolko vykonanych testov celkovo dk ts dani den,0
radi premier,1
zvladne bravurne,0
existuje preklad,0
hrda nevolila cvok,1
prezidentka hra spinavu hru poradcom ps chrbtom,1
idiot,1
vynikajuci,0
darmo pan zabil cupku,1
esteze blaboly zerie klesajuce stado nesvojpravnych,1
fakt riadny primitiv statusmi,1
jedna prachy kamarat,1
prajem vratili najskor spat,0
napady vzdy originalne,0
vazeny pan premier,0
cela opiciaren stat vyse milionov schopni sformulovat,1
precitaj,0
predajne prostitutky terajsi novinari,1
stekajuci psy pochybujem,1
cloveka mohlo jebnut cita statusyto nemyslite vazne pan premier,1
viete hambit,1
caputova nesvojpravna atrapa nechutna,1
pani rozumne nepocula same slnieckarske kydy,1
doktor,0
fck nemyslis vazne jesus,1
sam doma dve hamba nefackuje,1
isty presvedceny velmi zvedavy nepriatelia stale podozrivi pisu,0
velmi skvele super dozvieme cca dni trosku opatrnosti pokory nezaskodilo stale nevieme fakt uspech cele zvrtne proti,0
retard mudrejsi vystudovany lekar,1
prispevky velmi hodnotne,0
ernest hemingway zvoni hrana,1
dobrovolne vobec vies slovo znamena vyhrazkami pokutami zakazom ludi dostal hanba celej vlade nateba najviac trestnych oznameni obmedzovanie ludskej slobody ludskych prav ludia keby nemuseli chodit prace okresu okresu testy neisli donutili financne vyhadzovat miliony luftu hanba vsetkym zle,1
rozbije idiotsku vladu skor,1
siria bludy hoaxy,1
keby jednalo zivobytie rozhodli inak znicili vela ludi,1
Dajte prsty,0
Cas predsedu vlady cas hodit uterak kruhu Nemate Pojdem,0
zaujimalo,0
magor pozri oci,1
nevedel,0
Odhlasil negativny vysledok,0
Slovensko stale nevidim sen mladom svajciarskom muri,0
matovic kokot daleko vidis,1
vymazali hanbia,1
samit obede notoricky klamar,1
hovorite,0
blazna zbavit vtedy mohli,1
ziju smeti komunistov,1
p e r,0
pravda,0
coskoro pridem rozbijem tlamu imbecil zmrd,1
neustale klamete pan premier velmi dobre viete ide,1
dobre,0
dufam hoax inak krajina prdeli,1
velmi mudry rozumny,0
manzelom velky sviatok,0
pojebany stat,1
neskutocne pecka,1
hlavne ostrazity,1
stetky oblecte,1
dojde smrad pojebany dobre pohon oklep svinu vari voda pojdes,1
nikoho netrapi zamoreny blavaci piatok trepu cele slovensko pricina kolko teraz nakazenych ludi,1
dobry,0
zima bije rana meciara matovica,1
zmrd nedonosenytahaj materi pice,1
chuj chuj chuj nema logiku blbec vediet,1
debila neda zabudnut,1
presne same svinstva vystudoval poctivo neopisal diplomovu pracu odbornici jediny politik slovensku ludom pozriet ludom oci,1
konecne svina patri,1
Nemame vyber samostatne nemozem dovolit,0
psychopat basy kazajku,1
carodejnik igorko chcete pozitivni negativni uplna novinka cisty schizofrenik,1
vimazali ucitela,0
drzime palce podari,0
testujeme negativne vela kreslenie,0
menej,0
hovori,0
zdravotnici konecne otvorili oci nebudu robit sasov podielat chorych diktaturskych praktikachostanu nemocniciach,1
kokotko,1
vietor,0
podaj demisiu zmizmi,1
chytili ruk posrali jedine zostalo velkohuby slub ukazu prstom skonci mrezami,1
jeeej zas zbehli polomongoloidi komentaroch,1
jebo lesa,1
legenda,0
zacinal,0
trest,1
smisny sce jak jeden druhy dajce pysku cholem budze sranda,1
hadanka odchode neferova voci,0
natacal film treba urobit deti,0
boze kedy niektori tupci konecne otvoria oci prestanu trepat blbosti nestaci doteraz narobili skody krizovy team sak sami amateri,1
Damy damy pisali otestuju zvysok,0
dakujem jednoducho politik velke srdce slovenske,0
zodpovednost mojko ziadne testy kaslal,1
velke rady volali znamy vsade velke rady,0
pezinku otvorili trochu neskor cele trvalo hodiny da vydrzat hlavne cely personal extremne mily dakujeme,0
Dorazne dokazete inteligenciu,0
dufam skoncis bastard zenou robis slovenskym obcanom skurvysyn nedorobeny,1
pozdravujeme pes,1
drzim prsti abi vyslo super bravoooooo,0
Vedci zvyknuti koncepcne pracovat,0
Musel napisat pekne Francuzsko,0
utekat zodpovedosti,0
malo luto ca deje slovensku,0
chceme novu rozumnu vladu,0
skoncil,1
matovic nevzdelanec hlupaci tlieskaju uzas,1
debilitu naroda nevyliecis,1
Dakujeme hladat sposoby urobit dovody nemozete,0
dobre vysvetlil,0
vraj prezidentka truubi konecna,1
prispevky uplne nezmyselne,1
znasilnovanie vydieranie slovenska proti nazoru odbornikov,1
rozumny zdravy clovek testovat nepojdematelko daj vysetrit konecnea prestan ludi strasit,1
trapny sasopozri,1
povedal uplne niekde inde zacala,0
super igor matovic vdaka hokejom urobime,0
mamka narodky,0
vysmech naroda,1
okrem klamstiev nezmozu,1
poriadku nariadenie hlhygienika max ludi pokope naozaj krajine uplne jebi,1
drzost bodaj vydala rozkaz armada stiahla,1
dobrovolne hrdi,0
nehovoril zbytocne,0
patrim prvej skupiny vdaka test musel ist inak dosiel pracu karma zdarma saso,1
pan fico nerobte psychopatov nezmyselny vymysel verim coskoro rejto koalicii koniec znovu zoberu doruk spravni lydia drzim palce,1
velmi nadany,0
teraz fundovanym epidemiologom odbornikom,1
Prajem najlepsie mozne,0
jebo otestovany predvadzas,1
sak hovno robia nemocnice zivaju prazdnotou,1
dnesnej dobe pravda oznacena hoax clovek nevie verit naozaj ludi robite totalnych blbcov kedy sialenstvo cele skonci cudujem,1
kokot jebnuty,1
prispevky velmi inspirativne,0
uplne dobry Dakujeme Ludia disciplinovani personal uzasny ochotni chranit blizkych Dame jeden druhom,0
och trapny debil ucil hlupak,1
zomries matovic ver zomries,1
urazil prezidentku fuj hanba,1
parada,0
Premier,0
zenzizivita presnost tychto testov urovni praxi znamena urobenych odberov kludne pozitivnych test vyhodnoti negativitu opacne,0
ovce hlupucke,1
jeden odporny klamar,1
stoka,1
krasne,0
zradca naco pises,1
igor totalny lockdown davno urobil potrebujes znicit nemocnice zdravotnkov preliat miloiny,1
Zjednoteny,0
Hmm vykona doby tyzdnov,0
konecne pekny obrazok zavesili,0
liecbe dokumente osvedcenie svedectve presne siroko uzky siroky test hromadny test,0
priebehu rokov urobil zdravotnicke sluzby Nebolo konci zdravotneho stola,0
slovaci konecne zobudit posluchat dementa matelka,1
spomenula jedneho pana byvkoalicie povedal dozviete vcas,0
idiot,1
Citali najnovsi stav prezidenta Chcem povedat,0
mamjka,0
nevysvetli vi niktopravicova vlada veci uvedomovat,0
kazdom brese pes cuduje neznasa pce,1
spolieham,0
jedna vec neumoznite mohli negativny test nesli robotom neboli zodpovednostou povinnosti nakrmit rodiny chuti dusevnych znevyhodnenych urovni podriadeny diktatutu nemoze pis,0
vlada ministri nezoberu platov idu brat,0
jebni sam zvieraciu kazajku,1
nedavaj radsej,1
gratulujem tesim,0
flaska vina urcite pomoze,0
nemozete viest konstruktivne rozhovory niekym egoista narcis,1
trapny premier clovek,1
Verim zdravotnickych pracovnikov nemocnici nezabudnu,0
totalny hlupak,1
sikovne dievca,0
pravdu,0
klobuk dole ukazuje,0
pomozenijakolebo seriete huby negativny nemusite negativny,1
poser kavy,1
hrdina,0
dakujeme vsetkym testovani zdrava cela rodinka postali hodinku invalidna dochodkyna barlach akciu dat kopy kratku dobu klobu dole,0
tlakom kkt cas krati sudeny trnavsky zapredanec,1
neprestanes had vlastnemu narodu vyhrazat konecne liecebne nevracaj,1
majetok zobrat celej rodine kokot skorumpovany,1
chod dpc degener,1
zmrd igorko moralny biologicky odpad,1
Pochybujem schopnosti pripravenosti jazere Trkovecky jazde hodin jazde presunuli Aut,0
chdpc,1
ides p debil,1
trocha pohody kludu zasluzite drzime palce nohach,0
drzim palce vsetkom,0
Gratulujeme,0
honz kedy riesit propagaciu fasizmu matovicom,1
pan fico vela sil vydrz prajem,0
nedostatok zdravotnickych odbornikov,0
velkym srdcom myslite slabsie rodiny najkrajsie urobi velkeho velkeho politika velkym srdcom,0
celkom,0
clovek hlasi tyzden testovanim zdravotnik nikto neozve,0
nevie vyjadrovat nesiaha podrazky topanok,1
srdecne blahozelam vitazke,0
fotky nadherne,0
Chceli posunut testu silou silou,0
pekne slova,0
treba skor skoncit odvolat jedno kedy ideme,1
odstupte traja tupci,1
hanbim,1
trapko,1
klobuk dole,0
nezastavila sialenstvo pokracovat dalej skusaju dokial pritlacit ludi muru,1
raz neprevzal zodpovednost skutky,1
jebo lesa borovej,1
mudrya slovensko,0
radost drzime palce splni sen,0
lete povedala virus takmer porazeny,0
klam podvod ust nikdy nevysla pravda nepoznate slovo pravda,1
konecne niekto povedal nahlas,0
neber priklad,0
ludom dakuj,0
krvua radost,1
uplnu pravdu,0
premier vyjadril solidaritu,0
nrzabudni nadavat ludom hlupak ludia zodpovedni narozdiel,1
citala dokonca posielali link zahranicne weby ockovat nos,0
Stale chcem,0
detmi,0
nehanbis,1
chory darmoslap tolko nakombinujes raz nesadne lolo,1
cela rodina otestovanapohoda,0
tupe plagiatorske ukricane lajno modrou knizkou vystavenou hlavu,1
Dokazeme,0
vyborne povedane klobuk dole drzim palce,0
hovado sproste,1
cesko nechce plosne testovanie odbornikov unas fusuju remesla lekarom ludia vdelania buzeranti,1
konajne kecajna fb,1
problem ist nechat otestovat radsej vyplakavat ludia neda nakazia,0
silno dokazujes inteligenciu,0
nezmyselne nariadenia chuju,1
zvieraciu kazajku,1
good job urcite inspiracia ostatne krajiny,0
matovyc debyl uplni debyl,1
spat,0
uplne sklamali slovensky narod,1
Zavolat ceske polske madarske armady pomohli testovani slovenska armada uzitocna,0
,0
kuzelnici vymazali jednej fotkyco chceli dosiahnut banda cudakov,1
zas korupcia plnom prude ludia dajte pozor,1
onedlho spat mafiani,1
zbytocny clovek internete,1
Prezident jedinou osobou vasimi politikmi dovodu zena,0
Prosim Zdielaj,0
Namiesto preferencie zameranych testoch hlasujte celkovu blokadu,0
veru blud,1
klobuku potesia,0
drzim vsetkym,0
Super krasna,0
svetovy mier,0
raz pridu takto klamat zavadzat hamba hoveda,1
dakujem solidarny pomahate teraz potrebujeme,0
vcera nevsimli odkaz stotoznujem nevzdavaj predsa vies najlepsie,0
vladou ooo ludi nesmialsi posral zavolal policajtom namiesto postavil situacii chlapale blizi zacina zacina blyskat tatrou pan premier,1
igor pozitiv pr status koment priaznivcov dostanes negativnychsi normalny,1
grarulujetek donuteniuhmmmvy naozaj nezijete realiteotrasco stvarate,1
komplet series huby,1
rec,0
igi dal testovat nikolsonova rusko neboj nebudes tehotny pavlina uveri,1
zase potreboval niekoho kopnut uplne zbytocny status neviem,1
uzasne gesto,0
panacik igor matovic nazor nema ludi ziadnu vahupa pa,1
obycajne sproste detinske vyhovorky,1
Velmi sexi predseda vlady,0
keby radsej riiesili zefektivneniie resp zavedenie statnej pomoci ludom,0
vladou ooo ludi nesmialsi posral zavolal policajtom namiesto postavil situacii chlapale blizi zacina zacina blyskat tatrou pan premier,1
vyhul fas,1
skore uzdravenie ochranke vodicovi,0
zdenkavyzeraze dajuuako ides volita ktosi regulovatale ludia preconie sr zodpovednii ludiaa rozpoznaju chaosbordel atda nastal nesuhlasci povedia nahlasalebo kocke,1
zaujimave zaberyeste,0
prispevky vzdy plne hodnoty,0
zvedavi rokovanie pozerat online internete vznikne otazka dat hlas buducna volbach,0
hanba nepolozi,1
vysledok testu prisiel,0
ziadna kriza pochopte konecne,0
skvele skvele jedine dakujem velmi pekne konecne,0
dal sraciek bastard,1
Vdaka Ceskych bratov,0
myslim,0
posledny kriziak nechcel takto oznaceny,1
traja trollovia,1
gratulujem,0
chuja treba hladat mikroskopom,1
slova mudreho cloveka,0
nezastavi nik pojde mrtvoly psychopat,1
sak jak uvazuje vsetcidpc,1
pochopi hotentot,1
dakujem pripomenutie nepravosti voci narodu,0
zase klames testovacie miestnosti zivaju prazdnotou pocul niekoho,1
iq eq test vsetkych vlade vyter mozgovej tkaniny,1
slovensko pofiderna firma hajzel,1
prvy igorko prvy neboj pride pekne fajcit kkty zlaty,1
testy hovno,1
ustipacny jesitny kokot ospravedlni hned neguje vymyslenymi bludmi,1
bijete proti,1
zvedavy kedy poda naka tvoju bielu kobylu,1
julius ilovsky viete dobry pracovity farme hned vidiet nieste pokape ujde,1
Prajem najlepsieho otca mene najlepsieho otca svete Rodina Valbasa vela zdravia dobreho zdravia ziskala trpezlivost Berlina,0
chory hlavu imbecil,1
prajem najlepsie meninam,0
ludia koncentrakoch verili,1
vdaka premierovi ochranu zdravia vsetkym testuju pomahaju testovani,0
