text,label
luto,0
pekny odrb,1
lepšie urobili keby robili rodinu,0
rokov robil rendezi výpravcu,0
Obyčajní ľudia nepíšu,0
super,0
klamar,1
rakusania inspiruju zacinaju pilotne testovanie,0
prezumcia neviny primitiv pozor buduce nestal trestnym senatom,1
dokazeme,0
znovu získať,0
veľmi pekné gesto,0
zas naklada riti psychos ľudia nazor krajine neskrtnes vzdy šaša huliča,1
dutej,1
zároveň nestranný pozorovateľ chcela povedať apelovali aspon europsku úniu prijala rovnaké podmienky boji proti korone testovanie vyjde zachytime veľké množstvo roznášačov zástave šírenie choroby hranice ostanú otvorené,0
hej vedia fico prasiatko aspoň vie riadiť štátny aparát,1
vedia,0
vláda snov matovič psychicky labilny,1
prekliata spina prekliata rokov jediny hoax,1
nasrať,1
klobuk dole fanusik nemalo chybu,0
Išiel aspoň práce,0
poho väčšina slovenska teraz funguje isto,0
netrep hluposti,1
kolarom spokojný česku primula padol pohode,0
druhá najlakomejšia vláda rumunoch,1
samé opatrenia obmedzenia,0
keby nebol meter,0
ďakujeme super organizácia,0
fraska fuuuuj,1
ľudia ľudia,0
bohuzial administracia,0
spil obraz boží,1
nemaju plan dostaneme velmi malo eu vobec nica padom hospodarstvo padne domcek karat zlozeny mnozstva odvetvi konecfirma firmou predavat podcenu zahranicnym investoromslovak dne zvysok zotroci,0
chuj kamarat,1
Ďakujem príležitosť testovaný zadarmo,0
karma zdarma,0
Správny,0
príspevky veľmi inšpiratívne,0
demagógia hrubého zrna,1
najlepšie ísť vždy príkladom,0
nakoľko dní,0
žaloba,1
chceme skončení testovania zverejnený zoznam všetkých zdravotníkov,0
šašo,1
robil matovič keby vypukol čierny mor covid nezvládaš vakcíne roku uvidíš vypukne nechaj prekvapiť ľudoch dajú zaočkovať vieme elita omonoho vyšie prezidenti premieri bábky,1
tahaj,1
protivný neskutočne sprostý,1
ježišikriste vážne myslíš fuha,1
nehraj spasiteľa skôr chcel zarobiť predrazenych testoch prezidentky vlastnú päsť miliónový biznis,1
sestra poslala clanok pisu francuzskych dennikoch,0
dobre napísal hňupe,1
vymysleli slovensku lietajúce auto,0
treba sedieť doma držím palce uzdraveniu,0
čoskoro doživotnú karanténu,1
plne súhlasím očkovaním,0
srdca prajem naj naj p premier,0
orava ísť naozaj príkladom ľudia zomkli,0
kultúra príde,0
egocentricke hovadodo poslednej chvile tlacit pilutak strasne nedoveruje ludom krajiny,1
dobre prepína,1
urcite hasici zasluzia,0
Vynikajúce čísla jasný dôkaz dobrý test dobrý,0
držím päste modlím zvládnete,0
skveli,0
PMagiotée malé obce nemáme žiadne lekárske množstvo Teraz sourceana,0
dobrovoľne silu pôjdeš testovať prídeš prácu obyčajný arogantný človek chrbtovej kosti,1
skorumpovane vláda zobrala rozpočtu milión dali amici ostatná banda,1
gratulujem víťazke prajem dobre,0
úplatok nezaberie,0
blbí blbší,1
matovic duševne chorý človek patris ústavu,1
vážim riti kravskéj veci rozbijem celú koaliciuoni nechcú chcemekde problémod socialistov bruselu čotúto vládu dehonestovať problémviem dá položiť vedeli zostaviť vládu,1
chod dpc kkt,1
bože igor horší fico týka prekrúcania faktov prispôsobovania pravdy,1
super,0
pán premiér volila minulé posledné voľby nesklamte prosím dva krát merajte raz strihajte,0
náhubok láskavý prístup podanie ruky,1
presné aspom jeden človek hovorí pravdu pan matovic hlúpi,1
najlepšie chcem sikulienka otec veľa,0
daj konečne vyšetriť pako,1
stoho jebe chlapečku pekne číslo srači rovnaky robite debilkov zludi daní žijete píčus,1
vzdymudroopatrenia nezakonne nulitne,0
držím palce potreba pôjdem,0
bravo držím palce supeeer,0
všetkým účastníkom nehody skoré uzdravenie,0
debilko pochop premorit treba,1
matovica zbalit,1
namiesto šáškárne poruchy trpíte,1
škoda vyjadrovať mibojujte dobrésom sám živiteľ rodinyak vypnú neviem budeuver treba platiť,1
skvelé tričko,0
Zábava dali zbierali fotografie akoby musel pochopiť dva dni poriadku,0
súhlasím sociálnou politikov vedením smeru obhajujte zákonné práva slovenského národa ďakujem,0
neda robit ludia zvolili volbach strany,0
ludom zle trapnych reči nezmyselnych zskazov matovic položí dno podniky majetky uvidi dostava ludi dno tlaci obrovskych dlzob chudoby najhorsi premier kedy hambu robi celemu slovensku svete bruseli mysloa dementny dokazuje ego celom narode hamba,1
dedinach uplne pohode ludi rade caka chvilku,0
jebnutý psychopat,1
čisto traaaapny kokot,1
myšlienky nezmyselné,1
podaj demisiu,1
vsade citam nedostatok personalu cirkev nemohla zapojit dost mnisok zeru statneho netreba nukat hodinu pisete ludom uzasni mohli prestat vyhrazat karantenou velice mile igore next time treba vziat tlmocnika nesaskovat,1
hajzla,1
prosím odstránťe dementov chujov debilóv obrazoviek televizie počítačov mobilov nechceme pozerať potkanov rozdrbali krásne slovensko čavšesko tieš išiel spravodlivou cestou dosť kotín,1
teraz testovali dávate grafy,0
právnik ovláda právnické úkony politik ktorého vážim smerom sd zachrániť slovensko želám veĺa zdravia pevné nervy,0
igor,0
múdry názor,0
povie pravdu naco zomrel zase ojebava ludi,1
kolkych ludi okresoch testovali bardejov,0
neviem včera potvrdil Covid vírus,0
hlúpeho premiéra snáď nemohli zatvoriť reštaurácie ľudí živí platia účty chcete docieliť odpor otras grcanie počujem meno niečom rozhoduje,1
obedy vyplácali štátnych peňazí rodičia rady treba počkať dopadne teraz slubovane zmeny nato jedno značne treba späť,0
nehanbi minister zdravotníctva,1
ihned zavriet spinu,1
nebudem zaoberať kokotinami nevie rozprava zabite niekto,1
určite dobre dopadne,0
diktátor človek,1
veľmi talentovaný,0
neprestávať,0
stále zatiahnuť ručnú brzdu urobiť plošné testovanie najviac zasiahnutých regiónoch,0
debilko,1
najjasnejší najlepší zvyšok Československa percent prospech manipulácie spoločným štátom prichádza proti veľkým podpisom,0
dobrovoľnost,0
ukážte ľuďom papiere hlavu,1
názory úplne irelevantné,1
Nakoniec zistite štandardné Slováky Ďakujem,0
kreten pojdu herci ludia nakazia,1
hlupak hlupáka pozná,1
nakakal donej riadne,1
prestaňte saskovat smiešny sračky prachy neviete treba investovať,1
Dohromady,0
predčasné voľby zavrieť klietky,1
treba počkať kedy začnú spievať skorumpovaných plitikoch bossoch hlavnej sk mafie sudruhvi filckovi kalim,1
mrtva tolko sprostych ludi republike,1
dam testovať ajtak viem kokot,1
hanbu robíš slovensku,1
netrep hoax celou pandemiou,1
Píšte autobusu,0
hanbím celú vladu horšie slovensko stretnúť nemohlo,1
arogantná špina,1
elektrošoky pomohlidnes liečbu šokmi pristupuje maximálnou šetrnosťou síce ide stále limitnú liečbu,1
ubohost ludi hrozna dokazu klesnut ociernili ludi spravili problemy,1
fakt pekne selficko igor y,0
skvelý talent tvorenie,0
istý idiot menoval,1
chod dať liečiť borisko odkedy corona uzdravovanie počul,1
polepetko,1
fakt tupec,1
normálne čakám kedy dáte povolenie odstrel,1
teraz počúvajte keby hromy,1
Vojaci vojaci sociálna,0
slubujem udavacov osobne dostanu hubu stretnem nestihne telefon zodvihnut zakricat,1
úplne nevhodný prácu,1
parada,0
Predseda vlády,0
správne,0
ďakujeme pán premiérmy stáli ráno hod radetiež odporúčam podvečer vojaci púšťali dopredu mamičky deťmi,0
prezidentka prvý krát použila logikugratulujem,0
pani rozumné nepočula samé slniečkárske kydy,1
odstrante konecne tzvterajsieho skurvho premiera,1
hnusný arogantný podvodník,1
igor citam citove vylevy snazis hrat niekoho zlesi clovek kyory hodny postu predsedu nemas vystupovanie zaznavat funkciu,1
skurvená šaškáreň,1
wow fantasticke vysledky odvaznemu stastie praje bojovnik konecne premier vlada skutocne robia plnym nasadenim,0
klamar,1
rob tahni,1
škoda mrhanie prostriedkov vyprodukovaných daňovými poplatníkmi trestuhodný čin pru sprave veci verejných,0
Predseda vlády skontroluje dokonca dva dni prijmete čase žiadate odborníci zdravotnú starostlivosť pomohli zároveň zákon umožňuje lekárom potrestať krát vyššie lekárske dokumenty,0
cize ojebal narod ziadna karantena vymyslal cely cas cisla,1
cakame vyjadrenie,0
klárke prajem najlepšie meninkám hlavne veľa zdravíčka,0
odkopírovať hnusného,1
chore hovado zmizni pičia testy strč hlboko análu,1
chvalit takymto uspechom otras vobec vacsine ludí ostavalo,1
neviem riešite prezidentka dávno povedala veru nebojíme život trasorite boja vírusu,1
transparentnost vykrikoval neustale,0
výborný zmysel estetiku,0
chod liečiť,1
saso,1
smerujú basy snáď kompetentní dotiahnu konca,1
radšej vydrgať splodiť,1
týždňom vyhrážal celému slovensku ideš ľudí pozatvárať špina,1
matovicty vazne mimona test mozme,1
viete keby hlúposť nadnasala lieta jak jedna holubicka celý kŕdeľ holubíc,1
lékári doktory beste zaropte ňebute hlupi idu vianoce love,1
debilný premiértreba dať statusík,1
postavit ludi stiahnut idiota blazniveho dole,1
zdochni skurveny fašista,1
kokota nezabudneme nikdy igorko,1
chorý človek,1
klobúk dolu ministrom chlap srdcom,0
trepete hlúposti,1
koľko vykonaných testov celkovo dk ts daní deň,0
radi premier,1
zvládne bravúrne,0
existuje preklad,0
hrdá nevolila cvok,1
prezidentka hra spinavu hru poradcom ps chrbtom,1
idiot,1
vynikajúci,0
darmo pan zabil čupku,1
ešteže bláboly žerie klesajúce stádo nesvojprávnych,1
fakt riadny primitív statusmi,1
jedná prachy kamarát,1
prajem vratili najskor späť,0
nápady vždy originálne,0
vážený pán premiér,0
cela opičiareň stáť vyše milionov schopní sformulovať,1
prečítaj,0
predajné prostitútky terajší novinári,1
stekajuci psy pochybujem,1
človeka mohlo jebnut číta statusyto nemyslíte vážne pán premiér,1
viete hambit,1
čaputová nesvojprávna atrapa nechutná,1
pani rozumné nepočula samé slniečkárske kydy,1
doktor,0
fck nemyslíš vážne jesus,1
sam doma dve hamba nefackuje,1
istý presvedčený veľmi zvedavý nepriatelia stále podozriví píšu,0
velmi skvele super dozvieme cca dni trosku opatrnosti pokory nezaskodilo stale nevieme fakt uspech cele zvrtne proti,0
retard múdrejší vyštudovaný lekár,1
príspevky veľmi hodnotné,0
ernest hemingway zvoní hrana,1
dobrovoľné vôbec vieš slovo znamená vyhrážkami pokutami zákazom ľudí dostal hanba celej vláde nateba najviac trestných oznámení obmedzovanie ľudskej slobody ľudských práv ľudia keby nemuseli chodiť práce okresu okresu testy neišli donútili finančne vyhadzovať milióny luftu hanba všetkým zle,1
rozbije idiotsku vladu skor,1
šíria bludy hoaxy,1
keby jednalo živobytie rozhodli inak zničili vela ľudí,1
Dajte prsty,0
Čas predsedu vlády čas hodiť uterák kruhu Nemáte Pôjdem,0
zaujimalo,0
magor pozri očí,1
nevedel,0
Odhlásil negatívny výsledok,0
Slovensko stále nevidím sen mladom švajčiarskom muri,0
matovič kokot ďaleko vidíš,1
vymazali hanbia,1
samit obede notorický klamár,1
hovoríte,0
blázna zbaviť vtedy mohli,1
žijú smeti komunistov,1
p e r,0
pravda,0
coskoro pridem rozbijem tlamu imbecil zmrd,1
neustále klamete pán premiér veľmi dobre viete ide,1
dobré,0
dufam hoax inak krajina prdeli,1
veľmi múdry rozumný,0
manželom veľký sviatok,0
pojebany štát,1
neskutočne pécka,1
hlavne ostražitý,1
štetky oblečte,1
dojde smrad pojebany dobre pohon oklep sviňu varí voda pôjdeš,1
nikoho netrápi zamorený blaváci piatok trepú celé slovensko príčina koľko teraz nakazených ľudí,1
dobrý,0
zima bije rána mečiara matovica,1
zmrd nedonosenýťahaj materi piče,1
chuj chuj chuj nemá logiku blbec vedieť,1
debila nedá zabudnúť,1
presne same svinstva vystudoval poctivo neopisal diplomovu pracu odbornici jediny politik slovensku ludom pozriet ludom oci,1
konečne sviňa patrí,1
Nemáme výber samostatne nemôžem dovoliť,0
psychopat basy kazajku,1
carodejnik igorko chcete pozitivni negativni uplna novinka cisty schizofrenik,1
vimazali učiteľa,0
držime palce podari,0
testujeme negatívne veľa kreslenie,0
menej,0
hovorí,0
zdravotníci konečne otvorili oči nebudú robiť šašov podieľať chorých diktatúrskych praktikáchostanú nemocniciach,1
kokotko,1
vietor,0
podaj demisiu zmizmi,1
chytili ruk posrali jedine zostalo velkohuby slub ukazu prstom skonci mrezami,1
jeeej zas zbehli polomongoloidi komentaroch,1
jebo lesa,1
legenda,0
začínal,0
trest,1
šmisny sce jak jeden druhý dajce pysku cholem budze sranda,1
hádanka odchode neférová voči,0
natačal film treba urobiť detí,0
boze kedy niektori tupci konecne otvoria oci prestanu trepat blbosti nestačí doteraz narobili skody krízový team šak sami amateri,1
Dámy dámy písali otestujú zvyšok,0
ďakujem jednoducho politik veľké srdce slovenské,0
zodpovednosť mojko žiadne testy kašľal,1
veľké rady volali známy všade veľké rady,0
pezinku otvorili trochu neskor cele trvalo hodiny da vydrzat hlavne cely personal extremne mily dakujeme,0
Dôrazne dokážete inteligenciu,0
dufam skončíš bastard ženou robíš slovenským občanom skurvysyn nedorobený,1
pozdravujeme pes,1
drzim prsti abi vyslo super bravoooooo,0
Vedci zvyknutí koncepčne pracovať,0
Musel napísať pekné Francúzsko,0
utekat zodpovedosti,0
malo luto ca deje slovensku,0
chceme novú rozumnú vládu,0
skončil,1
matovic nevzdelanec hlupaci tlieskaju uzas,1
debilitu národa nevyliečiš,1
Ďakujeme hľadať spôsoby urobiť dôvody nemôžete,0
dobré vysvetlil,0
vraj prezidentka truubi konečná,1
príspevky úplne nezmyselné,1
znásilňovanie vydieranie slovenská proti názoru odbornikov,1
rozumny zdravy clovek testovat nepojdematelko daj vysetrit konecnea prestan ludi strasit,1
trapny sasopozri,1
povedal úplne niekde inde začala,0
super igor matovic vdaka hokejom urobime,0
mamka narodky,0
výsmech národa,1
okrem klamstiev nezmôžu,1
poriadku nariadenie hlhygienika max ľudí pokope naozaj krajine úplne jebí,1
drzosť bodaj vydala rozkaz armáda stiahla,1
dobrovoľne hrdí,0
nehovoril zbytočne,0
patrím prvej skupiny vďaka test musel ísť inak došiel prácu karma zdarma šašo,1
pan fico nerobte psychopatov nezmyselny vymysel verim coskoro rejto koalicii koniec znovu zoberu doruk spravni lydia drzim palce,1
veľmi nadaný,0
teraz fundovaným epidemiológom odborníkom,1
Prajem najlepšie možné,0
jebo otestovany predvádzaš,1
šak hovno robia nemocnice zivajú prazdnotou,1
dnešnej dobe pravda označená hoax človek nevie veriť naozaj ľudí robíte totálnych blbcov kedy šialenstvo čele skončí čudujem,1
kokot jebnuty,1
príspevky veľmi inšpiratívne,0
úplne dobrý Ďakujeme Ľudia disciplinovaní personál úžasný ochotní chrániť blízkych Dáme jeden druhom,0
och trapny debil učil hlupák,1
zomrieš matovič ver zomrieš,1
urazil prezidentku fuj hanba,1
parada,0
Premiér,0
zenzizivita presnosť týchto testov úrovni praxi znamená urobených odberov kľudne pozitívnych test vyhodnotí negativitu opačne,0
ovce hlupučke,1
jeden odporny klamar,1
stoka,1
krásne,0
zradca načo píšeš,1
igor totálny lockdown dávno urobil potrebuješ zničiť nemocnice zdravotnkov preliať miloiny,1
Zjednotený,0
Hmm vykoná doby týždňov,0
konečne pekný obrázok zavesili,0
liečbe dokumente osvedčenie svedectve presné široko úzky široký test hromadný test,0
priebehu rokov urobil zdravotnícke služby Nebolo konci zdravotného stola,0
slovaci konecne zobudit posluchat dementa matelka,1
spomenula jedneho pana byvkoalicie povedal dozviete vcas,0
idiot,1
Čítali najnovší stav prezidenta Chcem povedať,0
mamjka,0
nevysvetlí vi niktopravicová vláda veci uvedomovať,0
každom breše pes čuduje neznáša pče,1
spolieham,0
jedna vec neumožníte mohli negatívny test nešli robotom neboli zodpovednosťou povinnosti nakŕmiť rodiny chuti duševných znevýhodnených úrovni podriadený diktatutu nemôže pis,0
vláda ministri nezoberu platov idú brat,0
jebni sam zvieraciu kazajku,1
nedavaj radsej,1
gratulujem tesim,0
fľaška vína určite pomôže,0
nemozete viest konstruktivne rozhovory niekym egoista narcis,1
trápny premiér človek,1
Verím zdravotníckych pracovníkov nemocnici nezabudnú,0
totálny hlupák,1
šikovne dievca,0
pravdu,0
klobúk dole ukazuje,0
pomôženijakolebo seriete huby negatívny nemusíte negatívny,1
poser kávy,1
hrdina,0
ďakujeme všetkým testovaní zdravá celá rodinka postali hodinku invalidna dôchodkyňa barlach akciu dať kopy krátku dobu klobu dole,0
tlakom kkt čas kráti súdený trnavský zapredanec,1
neprestaneš had vlastnému národu vyhrážať konečne liečebne nevracaj,1
majetok zobrať celej rodine kokot skorumpovaný,1
chod dpc degener,1
zmrd igorko moralny biologicky odpad,1
Pochybujem schopnosti pripravenosti jazere Trkovecký jazde hodín jazde presunuli Aút,0
chdpč,1
ides p debil,1
trocha pohody kludu zasluzite drzime palce nohach,0
držím palce všetkom,0
Gratulujeme,0
honz kedy riešiť propagáciu fašizmu matovičom,1
pan fico vela síl výdrž prajem,0
nedostatok zdravotníckych odborníkov,0
veľkým srdcom myslíte slabšie rodiny najkrajšie urobí veľkého veľkého politika veľkým srdcom,0
celkom,0
človek hlási týždeň testovaním zdravotnik nikto neozve,0
nevie vyjadrovať nesiaha podrážky topánok,1
srdecne blahozelam vitazke,0
fotky nádherné,0
Chceli posunúť testu silou silou,0
pekné slová,0
treba skor skoncit odvolat jedno kedy ideme,1
odstupte traja tupci,1
hanbím,1
trapko,1
klobúk dole,0
nezastavila šialenstvo pokračovať ďalej skúšajú dokiaľ pritlačiť ľudí múru,1
raz neprevzal zodpovednosť skutky,1
jebo lesa borovej,1
múdrya slovensko,0
radost držíme palce splní sen,0
lete povedala vírus takmer porazený,0
klam podvod ust nikdy nevysla pravda nepoznate slovo pravda,1
konecne niekto povedal nahlas,0
neber príklad,0
ludom dakuj,0
krvua radosť,1
úplnú pravdu,0
premier vyjadril solidaritu,0
nrzabudni nadávať ľudom hlupák ľudia zodpovední narozdiel,1
čitala dokonca posielali link zahraničné weby očkovať nos,0
Stále chcem,0
deťmi,0
nehanbis,1
chorý darmošlap tolko nakombinuješ raz nesadne lolo,1
cela rodina otestovanapohoda,0
tupé plagiátorské ukričané lajno modrou knižkou vystavenou hlavu,1
Dokážeme,0
výborne povedané klobúk dole držím palce,0
hovädo sprosté,1
cesko nechce plosne testovanie odbornikov unas fusuju remesla lekarom ludia vdelania buzeranti,1
konajne kecajna fb,1
problem ist nechat otestovat radsej vyplakavat ľudia neda nakazia,0
silno dokazuješ inteligenciu,0
nezmyselné nariadenia chuju,1
zvieraciu kazajku,1
good job určite inšpirácia ostatné krajiny,0
matovyc debyl uplni debyl,1
späť,0
úplne sklamali slovenský národ,1
Zavolať české poľské maďarské armády pomohli testovaní slovenská armáda užitočná,0
,0
kuzelnici vymazali jednej fotkyčo chceli dosiahnut banda čudakov,1
zas korupcia plnom prúde ľudia dajte pozor,1
onedlho spat mafiani,1
zbytočný človek internete,1
Prezident jedinou osobou vašimi politikmi dôvodu žena,0
Prosím Zdieľaj,0
Namiesto preferencie zameraných testoch hlasujte celkovú blokádu,0
veru blud,1
klobuku potesia,0
držím všetkým,0
Super krásna,0
svetovy mier,0
raz prídu takto klamať zavádzať hamba hoveda,1
dakujem solidarny pomahate teraz potrebujeme,0
včera nevšimli odkaz stotožňujem nevzdávaj predsa vieš najlepšie,0
vládou ooo ľudí nesmialsi posral zavolal policajtom namiesto postavil situácií chlapale blíži začína začína blýskat tatrou pán premier,1
igor pozitiv pr status koment priaznivcov dostanes negativnychsi normalny,1
grarulujetek donúteniuhmmmvy naozaj nezijete realiteotrasčo stvarate,1
komplet serieš huby,1
reč,0
igi dal testovať nikolsonova rusko neboj nebudeš tehotny pavlína uverí,1
zase potreboval niekoho kopnúť úplne zbytočný status neviem,1
úžasné gesto,0
panáčik igor matovic názor nemá ľudi žiadnu váhupa pa,1
obyčajné sprosté detinské výhovorky,1
Veľmi sexi predseda vlády,0
keby radšej ríiešili zefektívneníie resp zavedenie štátnej pomoci ľuďom,0
vládou ooo ľudí nesmialsi posral zavolal policajtom namiesto postavil situácií chlapale blíži začína začína blýskat tatrou pán premier,1
vyhul fas,1
skoré uzdravenie ochranke vodičovi,0
zdenkavyzeraze dajuuako ides volita ktosi regulovatale ludia preconie sr zodpovednii ludiaa rozpoznaju chaosbordel atda nastal nesuhlasci povedia nahlasalebo kocke,1
zaujímavé záberyešte,0
príspevky vždy plné hodnoty,0
zvedaví rokovanie pozerať online internete vznikne otázka dať hlas buducna voľbách,0
hanba nepoloží,1
výsledok testu prišiel,0
žiadna kríza pochopte konečne,0
skvelé skvelé jedine ďakujem veľmi pekne konečne,0
dal sračiek bastard,1
Vďaka Českých bratov,0
myslim,0
posledny kriziak nechcel takto oznaceny,1
traja trollovia,1
gratulujem,0
chuja treba hladať mikroskopom,1
slová múdreho človeka,0
nezastaví nik pojde mrtvoly psychopat,1
šak jak uvažuje všetcidpc,1
pochopí hotentot,1
ďakujem pripomenutie neprávosti voči národu,0
zase klameš testovacie miestnosti zívajú prázdnotou počul niekoho,1
iq eq test všetkých vláde výter mozgovej tkaniny,1
slovensko pofiderna firma hajzel,1
prvý igorko prvý neboj príde pekne fajčiť kkty zlatý,1
testy hovno,1
ustipacny jesitny kokot ospravedlni hned neguje vymyslenymi bludmi,1
bijete proti,1
zvedavý kedy poda naka tvoju bielu kobylu,1
julius ilovsky viete dobrý pracovitý farme hneď vidieť nieste pokape ujde,1
Prajem najlepšieho otca mene najlepšieho otca svete Rodina Valbasa veľa zdravia dobrého zdravia získala trpezlivosť Berlína,0
chory hlavu imbecil,1
prajem najlepšie meninám,0
ludia koncentrakoch verili,1
vďaka premierovi ochranu zdravia všetkým testujú pomáhaju testovaní,0
nezabúdaj žijeme zvatnom systéme života posteleme späť,0
trepete hlúposti,1
ľudia ulica načo treba ísť,0
zradil vlastnú krajinu všetkých občanov,1
Víťazstvo isté,0
Držal prsty,0
premýšľať,0
maly volit fica anie kokota teraz lutujete,1
pizda sprostá takto dať testovať rúškom papule myslíte ľudia blbý,1
darmo falošné slzy púšťaťmy dávno odhalili,1
aspon uvidia,0
kokot roka,1
daj vypchať testom,1
Čistý fakt,0
dobre tty tvijimi milionmi dobre rano chudaci ludia ziju vyplaty vyplaty dochodcovia vlada terorizuje okrada spinavec,1
úžasný talent písanie,0
pohodička ďakujem,0
mohol pretiahnuť daj čislo,1
ihned zavriet spinu,1
páčite stále spomína pozvite kávu stojáka,0
skvelú schopnosť motivovať ostatných,0
zasšteklilo troška málinko ľudí,0
robis hroza,1
dufam hoax inak krajina prdeli,1
chvalit takymto uspechom otras vobec vacsine ludí ostavalo,1
debko debko,1
načo testovať celý národ stačí vyšetriť jedného človeka,0
hlupacia kupi,1
Našťastie,0
matovič kŕmiť dobrým matrošom,1
čiže štúdia hej občanov štátu podhodil pokusné zvieratá naozaj diera sveta nacisti radi robili pokusy ľuďoch nehovorí,1
trápnučký posli link ostatní pozrieť,1
Vláda vstúpi histórie Slovenskej republiky,0
more zakazal is vonka clovek automat nemoze pobavic sednuc vypic pivo buc zavrety chyzi caly dzen sak osalejeeemm chorotu sce vyrusom,1
chuj,1
ľudstvo slovensku nádej,0
nedovzdelaný nevychovanec,1
super klobúk dole išlo neznáma obavy logisticky zvládnuť zvládli boris kollár držíme palce posádke skóre uzdravenie,0
nemení fakte opatrenia vydávané rozpore zákonom zatiaľ chystajú žaloby štát súvislosti tešte smradi nezachráni nijaká protiústavná novelizácia zákona kráti veru,1
musel dostat projektylom vcera tv rozbitu hlavu,1
idiot prestaň testovať pente dohadzovat kšeft zamyslí šak logicky testov nakazenýchale povedz koľko reálne chorýcha ochorenia neriesis,1
zaujimalo,0
testovaný,0
testy tehotenstvo mama dodnes panna igorko niekde vyskytol tttaka kvalita donutenia nepojdem prace nepustia vyhodia prace,1
vzorný minister zdravotníctva vzorom kresťan nezaprie,0
Volá lekárov ponúka výhody Makaja Work Europa pozerá,0
objednajte knihu precitajte ludia niesu sprosty svine zeru seno,1
darmo silny drzim palce,0
,0
netrep kokotiny toholekara luto cvicis opicami predcasne volby zratame byvali volic,1
vrátiť smer,0
pocuvaj hovno policke,1
diabol scéne,1
psychopata,1
experti odbornici nebodaj,1
keby romovia hnije nekde bažinach,1
nehabite,1
pochvalu zapadu irska,0
perfektne zorganizované,0
presné aspoň jeden človek hovorí pravdu pan matovic hlúpi,1
Zostaňte deťoch manželke rade,0
zmizla česká vlajkauvedomili sabože daj rozum,1
normálne súhlasím,0
hlave,1
nezabudni dat status kedy klarka prepačenim vyprazdnila statusy lezu normalnym ľuďom mozog zacni konecne riešiť,1
úžasný psychopat pozri robíte republikou banda,1
hanbu,1
mudry nezastavite vi tec kovid,0
skutočnosti potvrdené pokyny programe Live Broadcast,0
sila fujjjjj,1
trápnučký posli link ostatní pozrieť,1
Ďakujeme,0
úprimná vďaka chlapci držte,0
Verím štatistikám,0
prejav hodny statnikasuper,0
klamár,1
smrad kupuje ľudí,1
fico mafiane mluvit kokote jsi rozkradl cele slovensko,1
zničení takou vážnou chorobou nemôžeme držať spolu národ,0
pravdu,0
Samurai konečne zachrániť Otto Wagner Spital dáva nebude krajine EÚ Albánsku Rakúšania otvorili pekné oko Vcera,0
podporu,0
presne psychoša potrebovali cele zle,1
pán premier velká vdaka,0
hlupák obmedzuješ mobilitu volebné miestnosti najradšej prehnal mega ľudí,1
názory úplne nesprávne,1
bože otravného tvora nezažilaono nedá pokoj žiť,1
hamba národa celá banda,1
dobry vecer vravite stanovisko ustavneho sudu vasemu podnetu ohladne nudzoveho stavu vdaka odpoved,0
stav zodpovedny pan premier minister zdravotnictva sulik sulik navrhol,1
nehul trávu hlave,1
pridáme jediný vírus slovenská matovič,1
dilina koalicie nepocuvali hovori rovno hlasovali proti,1
posral sám teraz sám vylíž,1
jednoducho vymazali jednej fotky,0
úplne súhlasím,0
neprestaneš,1
človek vie rozpráva klobúk dole dúfam budúce voľby vyhráte hrdý človeka vláde stále chcel vyhrali voľby,0
nesmieme vycibrený humor prajem neopustil nikdy dokázali povzniesť hlúposťou,0
ľudia rokov nerátajú štatistík zase ojeb,1
čaputová nesvojprávna atrapa nechutná,1
pozri suku krača babika,1
peckaaaaa,0
van tajm xaviersekond tajmkašli igysi zabudol fotenie ponožiek,1
Neviem niekto berie vážne,1
disciplína poriadok dosiahnutie úspechu držim palce super,0
gratulujem dobrí ľudia zomknú dokážu veľké veci,0
všetkych nadrbať dva dni hromadu hodne chuja nemam slov posledny status tvoju osobu krat blokol stale ksicht svieti bloknuť nejde odpad,1
dakujume vasu starostlivost super,0
dlhodobo podnikala,0
jasneee,0
klamete,1
riadnej piči dal slovensko pár mesiacov,1
coskoro chodit,0
pako,1
parada ide dalej,0
položíš slovensko dole zbalene kufre,1
pandemia opatrenia počas praselen pravda miesto sterilných opatrení,1
korona igor matovic vyhra lotériinemusis informovať onicom žiadnych zákonoch schváliť ludi žiadnych pochybných tendroch narusenych pravidlách pokusy porušovanie ústavy obyvateľoch proste nemusis staci dat trikrat denne srdervuci status slaboduchých ponesieme,1
nepokazte,0
nemusí moslim,0
hanba naroda odstup daj peniaze,1
vziať,0
toľko,0
kt,1
internet plny takych hovadin kopa ludi veri nanestastie nechapem niekto veriť hovadine pravde boha,1
zdravotnícki pracovníci vytiahnuť lano pracovnými miestami nemocnicami prípade DNA bezplatne zjesť rodinnom kruhu návšteve rodinou údajov spoločnom obede Myslím lekári Zdravotnícki pracovníci spôsobiť začať pohybovať kruhu rodiny tisíckami neznámych,0
znasilnenie obyvatelov zamestnavatelov divim pozriet zrkladla prajem dobehlo celej ciare fuj hnus,1
trieda fakt dobre zasmial pekne nadhladom,0
konečne urobte,0
debile daj pokoj manipulátor ľudskými osudmy,1
Bojí stovky ľudí bojí chodiť ľuďmi,0
prvé kľúčovékľúče podávali dement,1
skvelý talent písanie,0
prese vynikajuco odprezentovane vzdy dobrym politikom drzim palce vela zdravia,0
teraz skorumpovaný bastard,1
Kolektívna imunita,0
